numID,songArtist,songName,lyrics
25080,Dean Reed,The Search,NA
25081,NF,The Search,NA
25082,Survivor,The Search Is Over,NA
25083,Joe Henderson,The Searching Is Over,NA
25084,George Strait,The Seashores Of Old Mexico,NA
25085,Frank Sinatra,The Second Time Around,NA
25086,Shalamar,The Second Time Around,NA
25087,Gordon MacRae,The Secret,NA
25088,Quincy Jones,The Secret Garden,NA
25089,Faith Hill,The Secret Of Life,NA
25090,Night Ranger,The Secret Of My Success,NA
25091,James Last Band,The Seduction (Love Theme),NA
25092,The Who,The Seeker,NA
25093,Santana,The Sensitive Kind,NA
25094,Obie Trice Featuring Nate Dogg,The Set Up,NA
25095,5 Stairsteps and Cubie,The Shadow Of Your Love,NA
25096,Boots Randolph,The Shadow Of Your Smile,NA
25097,Billy Graves,The Shag (Is Totally Cool),NA
25098,Joe Nichols,The Shape I'm In,NA
25099,Johnny Restivo,The Shape I'm In,NA
25100,The Headboys,The Shape Of Things To Come,NA
25101,Sammy Davis Jr.,The Shelter Of Your Arms,NA
25102,Oasis,The Shock Of The Lightning,NA
25103,Betty Everett,The Shoop Shoop Song (It's In His Kiss),NA
25104,Cher,The Shoop Shoop Song (It's In His Kiss),NA
25105,Lupe Fiasco,The Show Goes On,NA
25106,Three Dog Night,The Show Must Go On,NA
25107,Lee Morgan,The Sidewinder Part 1,NA
25108,Ace Of Base,The Sign,NA
25109,The Fixx,The Sign Of Fire,NA
25110,Al Hirt,The Silence (Il Silenzio),NA
25111,P.F. Sloan,The Sins Of A Family,NA
25112,The Lost Generation,The Sly Slick And The Wicked,NA
25113,Asia,The Smile Has Left Your Eyes,NA
25114,Al Wilson,The Snake,NA
25115,O.C. Smith,The Son Of Hickory Holler's Tramp,NA
25116,Duane Eddy,The Son Of Rebel Rouser,NA
25117,Trisha Yearwood,The Song Remembers When,NA
25118,Crystal Gayle,The Sound Of Goodbye,NA
25119,Patti Page,The Sound Of Music,NA
25120,Deborah Cox,The Sound Of My Tears,NA
25121,Disturbed,The Sound Of Silence,NA
25122,Peaches & Herb,The Sound Of Silence,NA
25123,Simon & Garfunkel,The Sound Of Silence,NA
25124,38 Special,The Sound Of Your Voice,NA
25125,The Charlie Daniels Band,The South's Gonna Do It,NA
25126,Dave Matthews Band,The Space Between,NA
25127,Rush,The Spirit Of Radio,NA
25128,Jose Feliciano,The Star-Spangled Banner,NA
25129,Whitney Houston,The Star Spangled Banner,NA
25130,Sara Ramirez,The Story,NA
25131,Brandi Carlile,The Story (I Was Made For You),NA
25132,The Moody Blues,The Story In Your Eyes,NA
25133,Conway Twitty,The Story Of My Love,NA
25134,Paul Anka,The Story Of My Love,NA
25135,JAY-Z,The Story Of O.J.,NA
25136,Johnny Mathis,The Story Of Our Love,NA
25137,The Turtles,The Story Of Rock And Roll,NA
25138,Taylor Swift,The Story Of Us,NA
25139,Bobby Goldsboro,The Straight Life,NA
25140,Ray Stevens,The Streak,NA
25141,Mag 7,The Street Mix,NA
25142,WC Featuring Nate Dogg,The Streets,NA
25143,David Rose and His Orchestra,The Stripper,NA
25144,Billy Squier,The Stroke,NA
25145,The Walker Bros.,The Sun Ain't Gonna Shine (Anymore),NA
25146,Nielsen/Pearson,The Sun Ain't Gonna Shine Anymore,NA
25147,a-ha,The Sun Always Shines on T.V.,NA
25148,Madness,The Sun And The Rain,NA
25149,Billy Vaughn And His Orchestra,The Sundowners,NA
25150,The Chicago Bears Shufflin' Crew,The Super Bowl Shuffle,NA
25151,Notorious,The Swalk,NA
25152,Gwen Stefani Featuring Akon,The Sweet Escape,NA
25153,The Soul Children,The Sweeter He Is - Part I,NA
25154,Vanessa Williams,The Sweetest Days,NA
25155,Sade,The Sweetest Taboo,NA
25156,Juice Newton,The Sweetest Thing (I've Ever Known),NA
25157,Chris Bartley,The Sweetest Thing This Side Of Heaven,NA
25158,Del Shannon,The Swiss Maid,NA
25159,Hank Ballard And The Midnighters,The Switch-A-Roo,NA
25160,Tory Lanez Featuring Chris Brown,The Take,NA
25161,Waylon Jennings,The Taker,NA
25162,Alan Jackson,The Talkin' Song Repair Blues,NA
25163,Jackie Wilson,The Tear Of The Year,NA
25164,Smokey Robinson & The Miracles,The Tears Of A Clown,NA
25165,Bob Kuban And The In-Men,The Teaser,NA
25166,Paul Anka-Geo. Hamilton IV-Johnny Nash,The Teen Commandments,NA
25167,James MacArthur,The Ten Commandments Of Love,NA
25168,Little Anthony And The Imperials,The Ten Commandments Of Love,NA
25169,Peaches & Herb,The Ten Commandments Of Love,NA
25170,Tracey Lee,The Theme (It's Party Time),NA
25171,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",NA
25172,Mike Post featuring Larry Carlton,The Theme From Hill Street Blues,NA
25173,Bobby Darin,The Things In This House,NA
25174,James Brown And His Orchestra,The Things That I Used To Do,NA
25175,Gina Thompson,The Things That You Do,NA
25176,Shelley Fabares,The Things We Did Last Summer,NA
25177,10cc,The Things We Do For Love,NA
25178,The Crystal Mansion,The Thought Of Loving You,NA
25179,The Browns,The Three Bells,NA
25180,Dick Flood,The Three Bells (The Jimmy Brown Story),NA
25181,B.B. King,The Thrill Is Gone,NA
25182,Blondie,The Tide Is High,NA
25183,Brook Benton,The Ties That Bind,NA
25184,The Kingston Trio,The Tijuana Jail,NA
25185,The Black Eyed Peas,The Time (Dirty Bit),NA
25186,David Cook,The Time Of My Life,NA
25187,Eddy Arnold,The Tip Of My Fingers,NA
25188,The Barron Knights,The Topical Song,NA
25189,Brenda & The Tabulations,The Touch Of You,NA
25190,Dickie Goodman,The Touchables,NA
25191,Dickie Goodman,The Touchables In Brooklyn,NA
25192,The Banana Splits,The Tra La La Song (One Banana Two Banana),NA
25193,Johnny Rivers,The Tracks Of My Tears,NA
25194,The Miracles,The Tracks Of My Tears,NA
25195,1910 Fruitgum Co.,The Train,NA
25196,Scotty McCreery,The Trouble With Girls,NA
25197,Jason Aldean,The Truth,NA
25198,Tami Show,The Truth,NA
25199,Tracy Byrd,The Truth About Men,NA
25200,Donny Osmond,The Twelfth Of Never,NA
25201,Chubby Checker,The Twist,NA
25202,Ernie Freeman,The Twist,NA
25203,Fat Boys,The Twist,NA
25204,Hank Ballard And The Midnighters,The Twist,NA
25205,Metallica,The Unforgiven,NA
25206,Metallica,The Unforgiven II,NA
25207,The Irish Rovers,The Unicorn,NA
25208,Glen Campbell,The Universal Soldier,NA
25209,The Doors,The Unknown Soldier,NA
25210,Freddy Cannon,The Urge,NA
25211,Bruce Hornsby & The Range,The Valley Road,NA
25212,Change,The Very Best In You,NA
25213,Utopia,The Very Last Time,NA
25214,Little Willie John,The Very Thought Of You,NA
25215,Rick Nelson,The Very Thought Of You,NA
25216,Andy Williams,The Village Of St. Bernadette,NA
25217,ABBA,The Visitors,NA
25218,Lil Durk,The Voice,NA
25219,The Moody Blues,The Voice,NA
25220,Eydie Gorme,The Voice In My Heart,NA
25221,Christina Aguilera,The Voice Within,NA
25222,The Orlons,The Wah Watusi,NA
25223,Tom Petty And The Heartbreakers,The Waiting,NA
25224,Fitz And The Tantrums,The Walker,NA
25225,The Call,The Walls Came Down,NA
25226,Patti Page,The Walls Have Ears,NA
25227,Ferlin Husky,The Waltz You Saved For Me,NA
25228,Dion,The Wanderer,NA
25229,Donna Summer,The Wanderer,NA
25230,Leif Garrett,The Wanderer,NA
25231,Pat Boone,The Wang Dang Taffy-Apple Tango (Mambo Cha Cha Cha),NA
25232,Culture Club,The War Song,NA
25233,Scandal Featuring Patty Smyth,The Warrior,NA
25234,The Vibrations,The Watusi,NA
25235,Ariana Grande Featuring Mac Miller,The Way,NA
25236,Jill Scott,The Way,NA
25237,Barbra Streisand,The Way He Makes Me Feel,NA
25238,Charlie Puth,The Way I Am,NA
25239,Eminem,The Way I Am,NA
25240,Ingrid Michaelson,The Way I Am,NA
25241,Jackie Wilson,The Way I Am,NA
25242,Timbaland Featuring Keri Hilson,The Way I Are,NA
25243,Tag,The Way I Feel,NA
25244,Karyn White,The Way I Feel About You,NA
25245,Bay City Rollers,The Way I Feel Tonight,NA
25246,Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,NA
25247,Taylor Swift,The Way I Loved You,NA
25248,Taylor Swift,The Way I Loved You (Taylor's Version),NA
25249,Jack Scott,The Way I Walk,NA
25250,Captain & Tennille,The Way I Want To Touch You,NA
25251,Bruce Hornsby & The Range,The Way It Is,NA
25252,Tesla,The Way It Is,NA
25253,Engelbert Humperdinck,The Way It Used To Be,NA
25254,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,NA
25255,Teddy Randazzo,The Way Of A Clown,NA
25256,Cher,The Way Of Love,NA
25257,Kathy Kirby,The Way Of Love,NA
25258,Richard Marx,The Way She Loves Me,NA
25259,Ashanti,The Way That I Love You,NA
25260,Vanessa Williams,The Way That You Love,NA
25261,Jagged Edge Featuring Da Brat & JD,The Way That You Talk,NA
25262,Soulsister,The Way To Your Heart,NA
25263,Barbra Streisand,The Way We Were,NA
25264,Gladys Knight And The Pips,The Way We Were/try To Remember,NA
25265,Rita Coolidge,The Way You Do The Things You Do,NA
25266,The Temptations,The Way You Do The Things You Do,NA
25267,UB40,The Way You Do The Things You Do,NA
25268,Daryl Hall John Oates,The Way You Do The Things You Do/My Girl,NA
25269,The Lettermen,The Way You Look Tonight,NA
25270,Faith Hill,The Way You Love Me,NA
25271,Karyn White,The Way You Love Me,NA
25272,Michael Jackson,The Way You Make Me Feel,NA
25273,OutKast Featuring Sleepy Brown,The Way You Move,NA
25274,Khalid & Swae Lee,The Ways,NA
25275,Johnny Cash And The Tennessee Two,The Ways Of A Woman In Love,NA
25276,P.M. Dawn,The Ways Of The Wind,NA
25277,Tammy Wynette,The Ways To Love A Man,NA
25278,Gogi Grant,The Wayward Wind,NA
25279,Julie Rogers,The Wedding,NA
25280,June Valli,The Wedding,NA
25281,Connie Francis,The Wedding Cake,NA
25282,Mary Macgregor,The Wedding Song (There Is Love),NA
25283,Brantley Gilbert,The Weekend,NA
25284,SZA,The Weekend,NA
25285,Aretha Franklin,The Weight,NA
25286,Jackie DeShannon,The Weight,NA
25287,Supremes & Temptations,The Weight,NA
25288,The Band,The Weight,NA
25289,Al Martino,The Wheel Of Hurt,NA
25290,Margaret Whiting,The Wheel Of Hurt,NA
25291,Bob Crewe,The Whiffenpoof Song,NA
25292,Jethro Tull,The Whistler,NA
25293,"Dave ""Baby"" Cortez",The Whistling Organ,NA
25294,Cledus Maggard And The Citizen's Band,The White Knight,NA
25295,David Carroll And His Orchestra,The White Rose Of Athens,NA
25296,OutKast Featuring Killer Mike,The Whole World,NA
25297,The Fantastic Four,The Whole World Is A Stage,NA
25298,The Mars Volta,The Widow,NA
25299,Duran Duran,The Wild Boys,NA
25300,Bananarama,The Wild Life,NA
25301,Zac Brown Band,The Wind,NA
25302,Dusty Springfield,The Windmills Of Your Mind,NA
25303,Dionne Warwick,The Windows Of The World,NA
25304,ABBA,The Winner Takes It All,NA
25305,The Rattles,The Witch,NA
25306,Redbone,The Witch Queen Of New Orleans,NA
25307,Jimmie Rodgers,The Wizard,NA
25308,B.B. King,The Woman I Love,NA
25309,Crystal Gayle,The Woman In Me,NA
25310,Donna Summer,The Woman In Me,NA
25311,Bee Gees,The Woman In You,NA
25312,Kenny Chesney,The Woman With You,NA
25313,Ray Peterson,The Wonder Of You,NA
25314,Elvis Presley,The Wonder Of You/Mama Liked The Roses,NA
25315,Andy Williams,The Wonderful World Of The Young,NA
25316,Pop Smoke Featuring 50 Cent & Roddy Ricch,The Woo,NA
25317,Jermaine Stewart,The Word Is Out,NA
25318,Herb Alpert & The Tijuana Brass,The Work Song,NA
25319,Brad Paisley,The World,NA
25320,R. Kelly,The World's Greatest,NA
25321,Collective Soul,The World I Know,NA
25322,David Cook,The World I Know,NA
25323,Jimmie Rodgers,The World I Used To Know,NA
25324,Geto Boys Featuring Flaj,The World Is A Ghetto,NA
25325,War,The World Is A Ghetto,NA
25326,Anita Bryant,The World Of Lonely People,NA
25327,Roger Williams,The World Outside,NA
25328,The Four Aces,The World Outside,NA
25329,The Four Coins,The World Outside,NA
25330,Neil Sedaka,The World Through A Tear,NA
25331,Paul McCartney,"The World Tonight (From ""Fathers' Day"")",NA
25332,Frank Sinatra,The World We Knew (Over And Over),NA
25333,Jimmy McGriff,The Worm,NA
25334,Tommy Sands And The Raiders,The Worryin' Kind,NA
25335,Jhene Aiko,The Worst,NA
25336,Jimmie Rodgers,"The Wreck Of The ""John B""",NA
25337,Gordon Lightfoot,The Wreck Of The Edmund Fitzgerald,NA
25338,Boomkat,The Wreckoning,NA
25339,Adam Wade,The Writing On The Wall,NA
25340,Richard Harris,The Yard Went On Forever,NA
25341,Tom T. Hall,The Year That Clayton Delaney Died,NA
25342,Gary Cane And His Friends,The Yen Yet Song,NA
25343,Diana Ross & The Supremes,The Young Folks,NA
25344,Tom Jones,The Young New Mexican Puppeteer,NA
25345,Red Hot Chili Peppers,The Zephyr Song,NA
25346,MFSB,The Zip,NA
25347,J. Cole,the.climb.back,NA
25348,Buddy Miles & The Freedom Express,Them Changes,NA
25349,Ray Charles and his Orchestra,Them That Got,NA
25350,Percy Faith And His Orchestra,Theme For Young Lovers,NA
25351,The Lettermen,"Theme From ""A Summer Place""",NA
25352,The Ventures,"Theme From ""A Summer Place""",NA
25353,John Williams,"Theme From ""Close Encounters Of The Third Kind""",NA
25354,Joey Scarbury,"Theme From ""Greatest American Hero"" (Believe It or Not)",NA
25355,Bobby Vinton,"Theme From ""Harlow"" (Lonely Girl)",NA
25356,Henry Mancini And His Orchestra,"Theme From ""Hatari!""",NA
25357,Current,"Theme From ""Rocky"" (Gonna Fly Now)",NA
25358,Peter Nero,"Theme From ""Summer Of '42""",NA
25359,Don Costa And His Orchestra And Chorus,"Theme From ""The Unforgiven"" (The Need For Love)",NA
25360,Jerry Byrd,Theme From Adventures In Paradise,NA
25361,Valjean on Piano,Theme From Ben Casey,NA
25362,Joe Simon featuring The Mainstreeters,Theme From Cleopatra Jones,NA
25363,Meco,Theme From Close Encounters,NA
25364,Duane Eddy,Theme From Dixie,NA
25365,Devo,Theme From Doctor Detroit,NA
25366,Richard Chamberlain,Theme From Dr. Kildare (Three Stars Will Shine Tonight),NA
25367,Bill Conti,Theme From Dynasty,NA
25368,Brother Jack McDuff,Theme From Electric Surfboard,NA
25369,Melissa Manchester,Theme From Ice Castles (Through The Eyes Of Love),NA
25370,Love Unlimited Orchestra,Theme From King Kong (Pt. I),NA
25371,Ferrante & Teicher,Theme From Lawrence Of Arabia,NA
25372,Francis Lai And His Orchestra,Theme From Love Story,NA
25373,Mike Post,Theme From Magnum P.i.,NA
25374,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To),NA
25375,Adam Clayton & Larry Mullen,"Theme From Mission: Impossible (From ""Mission: Impossible"")",NA
25376,Frank Sinatra,Theme From New York New York,NA
25377,Joel Diamond,Theme From Raging Bull (Cavalleria Rusticana),NA
25378,Rhythm Heritage,Theme From Rocky (gonna Fly Now),NA
25379,S-Express,Theme From S-Express,NA
25380,Rhythm Heritage,Theme From S.W.A.T.,NA
25381,Isaac Hayes,Theme From Shaft,NA
25382,The London Symphony Orchestra/John Williams,Theme From Superman (Main Title),NA
25383,Jerry Butler,Theme From Taras Bulba (The Wishing Star),NA
25384,Ferrante & Teicher,Theme From The Apartment,NA
25385,Waylon,Theme From The Dukes Of Hazzard (Good Ol' Boys),NA
25386,Isaac Hayes,Theme From The Men,NA
25387,Felix Slatkin Orchestra and Chorus,Theme From The Sundowners,NA
25388,Davie Allan And The Arrows,Theme From The Wild Angels,NA
25389,The Cambridge Strings And Singers,Theme from Tunes Of Glory,NA
25390,Berlin Philharmonic,"Theme Music For The Film ""2001"" A Space Odyssey from Also Sprach Zarathustr",NA
25391,Stargard,"Theme Song From ""Which Way Is Up""",NA
25392,Walter Murphy,Themes From E.T. (The Extra-Terrestrial),NA
25393,Meco,Themes From The Wizard Of Oz,NA
25394,Brad Paisley,Then,NA
25395,Dionne Warwicke & Spinners,Then Came You,NA
25396,T.P.E.,Then Came You,NA
25397,The Crystals,Then He Kissed Me,NA
25398,Johnny Tillotson,Then I'll Count Again,NA
25399,Roy Clark,Then She's A Lover,NA
25400,Smash Mouth,Then The Morning Comes,NA
25401,Trace Adkins,Then They Do,NA
25402,Clay Walker,Then What?,NA
25403,Eddy Arnold,Then You Can Tell Me Goodbye,NA
25404,The Casinos,Then You Can Tell Me Goodbye,NA
25405,Toby Beau,Then You Can Tell Me Goodbye,NA
25406,Jackie Wilson,There'll Be No Next Time,NA
25407,Billy Ocean,There'll Be Sad Songs (To Make You Cry),NA
25408,Betty Everett,There'll Come A Time,NA
25409,Switch,There'll Never Be,NA
25410,Blues Magoos,There's A Chance We Can Make It,NA
25411,Jan & Dean,There's A Girl,NA
25412,Herman's Hermits,There's A Kind Of Hush,NA
25413,Carpenters,There's A Kind Of Hush (All Over The World),NA
25414,The Capris,There's A Moon Out Tonight,NA
25415,Yvonne,There's A Party Going On,NA
25416,The Beatles,There's A Place,NA
25417,Red River Dave,There's A Star Spangled Banner Waving #2 (The Ballad Of Francis Powers),NA
25418,Elvis Presley With The Jordanaires,There's Always Me,NA
25419,Archie Bell & The Drells,There's Gonna Be A Showdown,NA
25420,The Innocence,There's Got To Be A Word!,NA
25421,Dorothy Norwood,There's Got To Be Rain In Your Life (To Appreciate The Sunshine),NA
25422,James Ingram,There's No Easy Way,NA
25423,Tab Hunter,There's No Fool Like A Young Fool,NA
25424,Peter And Gordon,There's No Living Without Your Loving,NA
25425,The Manhattans,There's No Me Without You,NA
25426,The Crystals,There's No Other (Like My Baby),NA
25427,Blur,There's No Other Way,NA
25428,Sean Kingston Featuring Elan & Juelz Santana,There's Nothin,NA
25429,Luther Vandross with Gregory Hines,There's Nothing Better Than Love,NA
25430,Shawn Mendes,There's Nothing Holdin' Me Back,NA
25431,Rick Nelson,There's Nothing I Can Say,NA
25432,The Three Degrees,There's So Much Love All Around Me,NA
25433,Baby Ray,There's Something On Your Mind,NA
25434,Bobby Marchan,There's Something On Your Mind (Part 2),NA
25435,Heart,There's The Girl,NA
25436,Dixie Chicks,There's Your Trouble,NA
25437,Lobo,There Ain't No Way,NA
25438,Joan Baez,There But For Fortune,NA
25439,Machine,There But For The Grace Of God Go I,NA
25440,Jack Scott,There Comes A Time,NA
25441,Martin Garrix x Troye Sivan,There For You,NA
25442,Fats Domino,There Goes (My Heart Again),NA
25443,The Outlaws,There Goes Another Love Song,NA
25444,Charlie Wilson,There Goes My Baby,NA
25445,Donna Summer,There Goes My Baby,NA
25446,The Drifters,There Goes My Baby,NA
25447,Trisha Yearwood,There Goes My Baby,NA
25448,Usher,There Goes My Baby,NA
25449,Engelbert Humperdinck,There Goes My Everything,NA
25450,Jack Greene,There Goes My Everything,NA
25451,Joni James,There Goes My Heart,NA
25452,Kenny Chesney,There Goes My Life,NA
25453,Gene Chandler,There Goes The Lover,NA
25454,DaBaby,There He Go,NA
25455,The Dells,There Is,NA
25456,Donovan,There Is A Mountain,NA
25457,Jamie O'Neal,There Is No Arizona,NA
25458,The Wanderers,There Is No Greater Love,NA
25459,Big Jay McNeely And Band,There Is Something On Your Mind,NA
25460,Juelz Santana,There It Go! (The Whistle Song),NA
25461,Barbara And The Uniques,There It Goes Again,NA
25462,Ginuwine,There It Is,NA
25463,Tyrone Davis,There It Is,NA
25464,James Brown,There It Is (Part 1),NA
25465,Jimmy Roselli,There Must Be A Way,NA
25466,Joni James,There Must Be A Way,NA
25467,Eurythmics,There Must Be An Angel,NA
25468,Jeannie C. Riley,There Never Was A Time,NA
25469,Babyface,There She Goes,NA
25470,Jerry Wallace,There She Goes,NA
25471,Sixpence None The Richer,There She Goes,NA
25472,The La's,There She Goes,NA
25473,Gene Chandler,There Was A Time,NA
25474,James Brown And The Famous Flames,There Was A Time,NA
25475,Riley Green,There Was This Girl,NA
25476,Smokey Robinson,There Will Come A Day (I'm Gonna Happen To You),NA
25477,Bryan Adams,There Will Never Be Another Tonight,NA
25478,Chris Montez,There Will Never Be Another You,NA
25479,The Chi-lites,There Will Never Be Any Peace (Until God Is Seated At The Conference Table),NA
25480,Charlie Rich,There Won't Be Anymore,NA
25481,C.W. McCall,There Won't Be No Country Music (There Won't Be No Rock 'N' Roll),NA
25482,Faith Hill,There You'll Be,NA
25483,Martina McBride,There You Are,NA
25484,Sam Salter,There You Are,NA
25485,Edwin Starr,There You Go,NA
25486,P!nk,There You Go,NA
25487,BlackHawk,There You Have It,NA
25488,Bobby Vinton,There! I've Said It Again,NA
25489,Sam Cooke,There I've Said It Again,NA
25490,Billie Eilish,Therefore I Am,NA
25491,10000 Maniacs,These Are Days,NA
25492,Rodney Atkins,These Are My People,NA
25493,Johnny Rivers,These Are Not My People,NA
25494,O-Town,These Are The Days,NA
25495,Dru Hill,These Are The Times,NA
25496,Otis Redding,These Arms Of Mine,NA
25497,Jessica Simpson,These Boots Are Made For Walkin',NA
25498,Nancy Sinatra,These Boots Are Made For Walkin',NA
25499,Rascal Flatts,These Days,NA
25500,Heart,These Dreams,NA
25501,Jr. Walker & The All Stars,These Eyes,NA
25502,The Guess Who,These Eyes,NA
25503,James Brown And The Famous Flames,These Foolish Things,NA
25504,Bobby Bland,These Hands (Small But Mighty),NA
25505,Bhad Bhabie,These Heaux,NA
25506,John Waite,These Times Are Hard For Lovers,NA
25507,Kendrick Lamar Featuring Bilal Anna Wise & Thundercat,These Walls,NA
25508,Natasha Bedingfield,These Words,NA
25509,Napoleon XIV,They're Coming To Take Me Away Ha-Haaa!,NA
25510,Boots Walker,They're Here,NA
25511,Eric Burdon And War,They Can't Take Away Our Music,NA
25512,Michael Jackson,They Don't Care About Us,NA
25513,Jason Aldean,They Don't Know,NA
25514,Jon B,They Don't Know,NA
25515,Rico Love,They Don't Know,NA
25516,Tracey Ullman,They Don't Know,NA
25517,Eddy Arnold,They Don't Make Love Like They Used To,NA
25518,The Spinners,They Just Can't Stop It the (Games People Play),NA
25519,H-Town,They Like It Slow,NA
25520,Elvis Presley With The Mello Men,They Remind Me Too Much Of You,NA
25521,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),NA
25522,Das EFX,They Want EFX,NA
25523,DJ Chose Featuring BeatKing,Thick,NA
25524,Rod Wave,Thief In The Night,NA
25525,Melissa Manchester,Thief Of Hearts,NA
25526,Prince,Thieves In The Temple,NA
25527,The Persuaders,Thin Line Between Love & Hate,NA
25528,Pretenders,Thin Line Between Love And Hate,NA
25529,Anne Murray,Things,NA
25530,Bobby Darin,Things,NA
25531,E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,NA
25532,Lainey Wilson,Things A Man Oughta Know,NA
25533,Howard Jones,Things Can Only Get Better,NA
25534,New Colony Six,Things I'd Like To Say,NA
25535,The Grass Roots,Things I Should Have Said,NA
25536,Deborah Cox,Things Just Ain't The Same,NA
25537,C+C Music Factory,Things That Make You Go Hmmmm. . .,NA
25538,Rascal Flatts,Things That Matter,NA
25539,Kellie Pickler,Things That Never Cross A Man's Mind,NA
25540,Horace Brown,Things We Do For Love,NA
25541,Aretha Franklin,Think,NA
25542,Brenda Lee,Think,NA
25543,Information Society,Think,NA
25544,James Brown,Think,NA
25545,James Brown And The Famous Flames,Think,NA
25546,Jimmy McCracklin,Think,NA
25547,Vicki Anderson & James Brown,Think,NA
25548,Lyn Collins,Think (About It),NA
25549,Michael Ray,Think A Little Less,NA
25550,Fleetwood Mac,Think About Me,NA
25551,Mary Hopkin,Think About Your Children,NA
25552,Johnny Rivers,Think His Name,NA
25553,Al Martino,Think I'll Go Somewhere And Cry Myself To Sleep,NA
25554,Eddie Money,Think I'm In Love,NA
25555,Cheryl Ladd,Think It Over,NA
25556,The Crickets,Think It Over,NA
25557,Jennifer Hudson & Ne-Yo Featuring Rick Ross,Think Like A Man,NA
25558,Clyde McPhatter,Think Me A Kiss,NA
25559,Christopher Cross,Think Of Laura,NA
25560,Buck Owens and The Buckaroos,Think Of Me,NA
25561,Jay & The Americans,Think Of The Good Times,NA
25562,Chris Young Duet With Cassadee Pope,Think Of You,NA
25563,Usher,Think Of You,NA
25564,Brook Benton,Think Twice,NA
25565,Celine Dion,Think Twice,NA
25566,Jackie Wilson And LaVern Baker,Think Twice,NA
25567,Color Me Badd,Thinkin' Back,NA
25568,Gerald Levert,Thinkin' Bout It,NA
25569,David Ball,Thinkin' Problem,NA
25570,Frank Ocean,Thinkin Bout You,NA
25571,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You,NA
25572,Calvin Harris Featuring Ayah Marar,Thinking About You,NA
25573,Norah Jones,Thinking About You,NA
25574,Earth Wind & Fire,Thinking Of You,NA
25575,Grandmaster Slice,Thinking Of You,NA
25576,Katy Perry,Thinking Of You,NA
25577,Loggins & Messina,Thinking Of You,NA
25578,Paul Davis,Thinking Of You,NA
25579,SaFire,Thinking Of You,NA
25580,Tony Toni Tone,Thinking Of You,NA
25581,Ed Sheeran,Thinking Out Loud,NA
25582,Amazing Rhythm Aces,Third Rate Romance,NA
25583,Joe Diffie,Third Rock From The Sun,NA
25584,Foghat,Third Time Lucky (First Time I Was A Fool),NA
25585,The Smashing Pumpkins,Thirty-Three,NA
25586,Darius Rucker,This,NA
25587,Michael Penn,This & That,NA
25588,Nickelback,This Afternoon,NA
25589,Bon Jovi,This Ain't A Love Song,NA
25590,Fall Out Boy,This Ain't A Scene It's An Arms Race,NA
25591,Trace Adkins,This Ain't No Love Song,NA
25592,Craig Morgan,This Ain't Nothin',NA
25593,Morgan Wallen,This Bar,NA
25594,B.G. The Prince Of Rap,This Beat Is Hot,NA
25595,Dinah Washington,This Bitter Earth,NA
25596,The Satisfactions,This Bitter Earth,NA
25597,Eddie Holman,This Can't Be True,NA
25598,Chris Brown,This Christmas,NA
25599,Donny Hathaway,This Christmas,NA
25600,Loverboy,This Could Be The Night,NA
25601,Bad Company,This Could Be The One,NA
25602,April Wine,This Could Be The Right One,NA
25603,Rae Sremmurd,This Could Be Us,NA
25604,Warren G,This D.J.,NA
25605,Gary Lewis And The Playboys,This Diamond Ring,NA
25606,Herman's Hermits,This Door Swings Both Ways,NA
25607,Dionne Warwick,This Empty Place,NA
25608,Rascal Flatts,This Everyday Love,NA
25609,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,NA
25610,Fabian,This Friendly World,NA
25611,98 Degrees,This Gift,NA
25612,Kungs vs Cookin' On 3 Burners,This Girl,NA
25613,Dionne Warwick,This Girl's In Love With You,NA
25614,Mary Macgregor,This Girl (Has Turned Into A Woman),NA
25615,Gary Puckett And The Union Gap,This Girl Is A Woman Now,NA
25616,The Fortunes,This Golden Ring,NA
25617,Herb Alpert,This Guy's In Love With You,NA
25618,Gene Redding,This Heart,NA
25619,Tracie Spencer,This House,NA
25620,'N Sync,This I Promise You,NA
25621,The Skyliners,This I Swear,NA
25622,Burl Ives,This Is All I Ask,NA
25623,Tony Bennett,This Is All I Ask,NA
25624,Childish Gambino,This Is America,NA
25625,Brad Paisley,This Is Country Music,NA
25626,Babyface Featuring LL Cool J Howard Hewett Jody Watley & Jeffrey Daniels,This Is For The Lover In You,NA
25627,Panic! At The Disco,This Is Gospel,NA
25628,Rob Thomas,This Is How A Heart Breaks,NA
25629,Big Tymers,This Is How We Do,NA
25630,Katy Perry,This Is How We Do,NA
25631,Montell Jordan,This Is How We Do It,NA
25632,S.O.A.P.,This Is How We Party,NA
25633,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,NA
25634,Dan Hartman,This Is It,NA
25635,Jim Reeves,This Is It,NA
25636,Kenny Loggins,This Is It,NA
25637,Melba Moore,This Is It,NA
25638,Scotty McCreery,This Is It,NA
25639,Oak,This Is Love,NA
